iteration,logLikelihood,logPrior,theta,mutation_rate,infection_rate,1,2,3,4,5,6,7,8,9,10,1_InfTime,2_InfTime,3_InfTime,4_InfTime,5_InfTime,6_InfTime,7_InfTime,8_InfTime,9_InfTime,10_InfTime
322000,-1034.4300668304425,20.34837201621848,4.635970554850343e-8,1.438336805257178e-5,2.125035694466164,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.07396704618962206,0.807125407293221,1.2496992520563974,1.6503571446450713,1.9267927049722382,0.8071943660506458,2.72724320046661,2.9226052379553105
323000,-1034.966302915294,22.443106371304147,2.2206141238005265e-7,1.562435236339106e-5,2.9041702267561904,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.19081562898591772,0.807205318269101,1.2291774489380014,1.6503571446450713,1.9453329024684103,0.8071536352787916,2.72724320046661,2.9300452358430245
324000,-1035.0732007644187,21.80670027026426,6.487674280285078e-7,1.4007661275498304e-5,2.3327158888438895,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.17523949466393457,0.8072643352255089,1.1608574151188096,1.6503571446450713,1.9453329024684103,0.8071134150118557,2.72724320046661,2.9300452358430245
325000,-1036.2818173744845,18.68434630543395,6.752045540778484e-7,1.5250451638533577e-5,2.3089896566487234,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.23322480025579667,0.8072638991365084,1.1251852803008147,1.6503571446450713,1.9453329024684103,0.8073729893468792,2.72724320046661,2.9189343313701657
326000,-1035.7624163347928,18.43820577365691,1.124232363460758e-6,1.0919709523580744e-5,1.475197808395102,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.010985515281119792,0.8071855151496927,0.8980891431778335,1.6503571446450713,1.9453329024684103,0.8073641372490795,2.72724320046661,2.926458350276297
327000,-1037.1819409842228,17.354517175187627,1.0430574284168916e-6,1.4331513312882526e-5,3.286990727334435,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.23073047261974602,0.8072870401832732,1.1915301682020139,1.6503571446450713,1.9453329024684103,0.8073523520394463,2.72724320046661,2.8751891040460995
328000,-1037.8150680194026,23.101724237819937,1.6883414674519793e-6,1.0142835084590453e-5,2.2936313707724736,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.21093822526149913,0.8070978761129636,1.2406965049515182,1.6503571446450713,1.9399208430088857,0.8073029008833028,2.72724320046661,2.9302449815276144
329000,-1035.6434578308163,19.3457169165332,3.102440729354351e-7,1.5587374114739566e-5,1.4697650705973233,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06321004282788278,0.807183730734404,1.2091520595006728,1.6503571446450713,1.8847297237339196,0.8072010896975934,2.72724320046661,2.9302449815276144
330000,-1035.1602871176885,22.568901658393735,9.292632282717554e-7,1.2877205596662268e-5,2.5278981944298313,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.046682628556347736,0.8073750675586595,1.2230323967653804,1.6503571446450713,1.9439003582054388,0.8073712738039873,2.72724320046661,2.9302449815276144
331000,-1035.6743640298014,23.690003289484288,7.915348401763163e-7,1.4324531618875424e-5,3.2409032055421307,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.18531435049738346,0.8072435901017379,1.2471301774797094,1.6503571446450713,1.9439003582054388,0.8073538361974151,2.72724320046661,2.9302449815276144
332000,-1036.1839057924387,23.667601831585532,1.1832202647622246e-6,1.1577636237544225e-5,2.2012347742203597,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13687321594619983,0.8071876976695455,1.2471301774797094,1.6503571446450713,1.9391075410644363,0.8072311890995726,2.72724320046661,2.9302449815276144
333000,-1037.3046146693214,20.935242156634697,7.391450297237464e-7,1.4971937304601255e-5,1.4697650073936888,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08876018370709134,0.8072766522796752,1.2471301774797094,1.6503571446450713,1.8405705828625607,0.8071532170441794,2.72724320046661,2.9302449815276144
334000,-1034.5341832506538,21.87250220183515,3.278655092831977e-8,1.5806346003071146e-5,0.9836904221926581,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1347200213608345,0.8072545616175475,1.2471301774797094,1.6503571446450713,1.9379699985014573,0.8071521045996066,2.72724320046661,2.9302449815276144
335000,-1035.9229308169342,22.029515299320494,3.576293005238696e-7,1.1050254933141055e-5,1.5178247981071398,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0021423892184633526,0.8072487717515311,1.2229169429356566,1.6503571446450713,1.9411488351198583,0.8073094814054274,2.72724320046661,2.9302449815276144
336000,-1035.5844988880851,18.98458313579871,4.793495284978575e-7,1.1592715652622614e-5,1.463339738202392,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13437825243416515,0.8072669443035582,0.9412600260789613,1.6503571446450713,1.924242666824307,0.8072861674640188,2.72724320046661,2.9302449815276144
337000,-1036.2435698442591,18.379708708961683,1.0553576209853446e-6,1.2354068528379293e-5,2.6500920687840153,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1161760079686419,0.807325908160789,1.0254687767165835,1.6503571446450713,1.8888756544427352,0.807382036894391,2.72724320046661,2.9302449815276144
338000,-1035.4158072794044,21.04350214740996,2.590309687716282e-7,1.3266730967039247e-5,1.459701189604076,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.2257363205688973,0.807310879313541,1.0141129861570155,1.6503571446450713,1.9438765275062078,0.8071437725548838,2.72724320046661,2.9302449815276144
339000,-1034.6846650457574,22.80344054994369,6.7407523285540715e-9,1.3478764079952675e-5,2.6156286577245793,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13921447076450552,0.8072477118143756,1.227185714040228,1.6503571446450713,1.9438765275062078,0.8071743934357584,2.72724320046661,2.9302449815276144
340000,-1035.5475323792996,21.273314899653307,7.458525118688468e-7,1.2937268160817802e-5,1.993808374444929,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.19919708290629623,0.8071383377371492,1.0146212806445654,1.6503571446450713,1.9438765275062078,0.8071356400309835,2.72724320046661,2.9302449815276144
341000,-1035.3004433008887,21.017024065064046,9.425007328522821e-7,1.221484841952662e-5,1.7117302583557734,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06722139578218868,0.8072713076148463,1.202229645360256,1.6503571446450713,1.934717785486063,0.807356458575797,2.72724320046661,2.9302449815276144
342000,-1037.485574315932,19.987403838944946,1.3050002874091903e-6,8.79360769804024e-6,1.9230531733723464,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03568946776207796,0.807098200448324,0.9358845602626433,1.6503571446450713,1.9371630778506006,0.807180664926039,2.72724320046661,2.9302449815276144
343000,-1034.7048804976891,17.269722465245472,4.1409284541864415e-7,1.3152901085651792e-5,1.8247489984703602,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.10454641827842848,0.8072849988677778,1.2476121098822226,1.5902273824903794,1.9413073616696175,0.8072919284907604,2.72724320046661,2.9302449815276144
344000,-1035.6011333602687,16.778288263770207,9.958331940348634e-7,1.3536494016075757e-5,2.3654150575190087,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0849505644647136,0.807153431665423,1.0427428705603194,1.64826297150716,1.9436448305753926,0.8071155840879115,2.72724320046661,2.9302449815276144
345000,-1034.0347121926602,17.46251505243617,2.0254544147306602e-7,1.4797377204936668e-5,2.9210404164200017,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.054743794174946965,0.8072428503142162,1.1819561944487973,1.64826297150716,1.9442871956060923,0.8073186414275916,2.72724320046661,2.9302449815276144
346000,-1034.455021475457,16.006460265480676,5.632046781624128e-7,1.2889250335476318e-5,1.826677197646094,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.05238305568293718,0.8071504212043529,1.199798877642095,1.6063170295512605,1.9442871956060923,0.8073212857189617,2.72724320046661,2.9302449815276144
347000,-1035.719344418531,13.042303736431714,1.0555983765362027e-6,1.0877984664533691e-5,2.9286012918232824,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.012108263159891134,0.8071552865784388,1.1660297930296346,1.581621069571998,1.9281275261348365,0.8072789693880078,2.72724320046661,2.9302449815276144
348000,-1035.6632878278324,12.2822617671394,4.136006003510266e-8,1.5531101386095893e-5,2.913433216645023,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0015100491107831327,0.8072152145950442,1.0941168636081637,1.6395868043225654,1.8490318863618016,0.807119310042405,2.72724320046661,2.9302449815276144
349000,-1037.2370534451175,14.086506090734765,1.3060558767212986e-6,1.4126509298847519e-5,3.032838998782177,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.20149551126223003,0.8073738880217741,1.1936463604624477,1.6322891037099496,1.924312195238417,0.8073032622351063,2.72724320046661,2.9302449815276144
350000,-1035.4858629752796,11.692802172283907,5.59456413011457e-9,1.2536333585594718e-5,2.6128288540980167,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.20181704235097048,0.8070884804639182,1.1524341457552527,1.5294247177437152,1.9452671248250717,0.8071011497944821,2.72724320046661,2.9196225959956115
351000,-1034.8562560424432,16.942974086799538,5.061555003244857e-7,1.350038259115427e-5,2.050707555268081,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.14989393331337722,0.8073509240983757,1.2000518313513968,1.6501240626464173,1.9452671248250717,0.8072017371569737,2.72724320046661,2.9196225959956115
352000,-1034.5856892490017,15.101016425324776,5.43182175851627e-7,1.2986902445265505e-5,1.8127349829570696,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.011669048054166055,0.8072520220613265,0.9956779291357845,1.6501240626464173,1.9452671248250717,0.8072978744926715,2.72724320046661,2.9137677341573727
353000,-1035.2304222494784,14.263077918630945,2.1435550261311856e-7,1.2375795997616131e-5,1.3847797472210939,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11421992831606428,0.8070827525448079,1.2059246751530965,1.6501240626464173,1.936976854408793,0.8073192578891999,2.72724320046661,2.9125838179226764
354000,-1034.9546144433102,13.12632965550154,1.4907706418377383e-7,1.2843076165941586e-5,2.166295328912517,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.14017622756956882,0.807094308293064,1.1159281240724606,1.6501240626464173,1.936976854408793,0.8073891383983582,2.72724320046661,2.889659629415087
355000,-1035.489581989133,16.088659747027133,6.376438195267126e-7,1.1996448791799562e-5,2.0196538292070807,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1145217804343913,0.8072158777137046,1.229427492620898,1.6501240626464173,1.936976854408793,0.8071692389047384,2.72724320046661,2.9246006274250513
356000,-1039.6330997018244,13.586123276682155,2.4739250377508534e-6,9.185270784068151e-6,1.3165888841643139,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.15998764198811274,0.8071191190732852,1.2270279527013095,1.6501240626464173,1.9334828647779583,0.8072605477389142,2.72724320046661,2.867102082340131
357000,-1039.347135956981,16.46790456446154,1.2286661058673109e-6,9.577815159766878e-6,0.9054444957830108,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.19623027540546398,0.8073025791626414,1.2480632084201027,1.6501240626464173,1.945467892023582,0.8072219796013393,2.72724320046661,2.808211841733905
358000,-1036.9382699007133,19.274370701116638,3.727349704266952e-7,1.0582835649906722e-5,2.165652128683277,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.014622869136743332,0.8073469691512134,1.2480632084201027,1.6501240626464173,1.945467892023582,0.8071869562680491,2.72724320046661,2.910353425569692
359000,-1037.160531833178,9.844568784000046,1.0872205778749242e-6,1.121931554787569e-5,2.2448851424227088,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0067803753282530185,0.8073849244966979,1.1680690702479661,1.4948326004254042,1.945467892023582,0.8071446252619764,2.72724320046661,2.7838767339936026
360000,-1037.4752979161974,8.331903344408348,3.325925018319183e-7,1.1300852528727126e-5,3.772251107140804,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.21369408637419546,0.8070883187347783,1.0939035601853384,1.3006189249771714,1.9447637986142088,0.807106196525515,2.72724320046661,2.908787754546495
361000,-1037.2427486696467,11.121468453014133,3.9136423380995316e-7,1.774663749173103e-5,3.658094979772163,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11653479632346755,0.8072998604912448,1.1261803135894546,1.6438119443082537,1.9441814881982864,0.8072475843424047,2.72724320046661,2.918408403238317
362000,-1033.8449365749539,9.02311437742754,7.646673834204979e-8,1.3160551534100206e-5,2.875397521998799,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0398250836597121,0.8072851821270699,1.1405092643242951,1.5747026991065542,1.934847975787691,0.8071787093283669,2.72724320046661,2.9168950600075156
363000,-1037.5086467075082,5.404162894494492,5.654783595463927e-7,1.4738291242868483e-5,3.15678681377849,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08741525684686721,0.8073383508600266,1.1280889000473597,1.4291832395318902,1.8901464531830223,0.8072703183602153,2.72724320046661,2.8796898313098844
364000,-1035.7585862877554,11.050603343708731,7.048315462369222e-7,1.3592977009294473e-5,2.5569910555819777,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0308907661564329,0.807216372139637,1.1373689258105977,1.6495153990617348,1.8819049440287543,0.8073478650306538,2.72724320046661,2.914408682868628
365000,-1040.4896542949036,9.10911879820755,6.243431158291811e-8,1.813101549078529e-5,2.7454048514914247,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.2290936508257651,0.8072728806737491,0.9546714835897633,1.6495153990617348,1.8602777068452776,0.8073326696087538,2.72724320046661,2.890806256127589
366000,-1036.8478380187844,8.747616923571579,7.273021452039092e-7,1.1881431688076816e-5,3.562577682027818,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.00452303357682638,0.8071838931460149,1.1295762202035875,1.6495153990617348,1.816481632573995,0.8072976971475567,2.72724320046661,2.880898718821885
367000,-1038.9939499730883,14.564523480950983,6.249247252673414e-7,9.61121938844262e-6,2.8849637943962807,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1255105383770337,0.8071092671339732,1.243514232923227,1.6495153990617348,1.9206423989641104,0.8071067066756485,2.72724320046661,2.91996061354538
368000,-1038.476485933125,14.930684884729489,1.5719857183141042e-6,9.171281155980497e-6,1.968547983567624,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.01955627833680323,0.8072636483207889,1.2102079776284154,1.6503432369349493,1.9334396625664265,0.8071129200377726,2.72724320046661,2.8246508904873417
369000,-1035.0512674923627,18.9698812405163,6.13351409142311e-7,1.4924159253457868e-5,2.7490207037125827,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06790560186671923,0.8072209121236421,1.1955234071414067,1.6503432369349493,1.9439601043281993,0.8072474183605998,2.72724320046661,2.9293734022081632
370000,-1034.2887718645688,18.444107825652395,2.273794216923684e-7,1.2211078204088903e-5,2.6789331050098895,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.021763684548349104,0.8071918441413679,1.0972263290688873,1.6503432369349493,1.9439601043281993,0.8073860416526105,2.72724320046661,2.9293734022081632
371000,-1034.612744819216,16.869044768026637,7.984178627446738e-8,1.4168222935978757e-5,2.6494123741003124,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.14358544806253928,0.8072670634039483,1.2107265593788998,1.6503432369349493,1.9439601043281993,0.8071090567968603,2.72724320046661,2.8979541062661265
372000,-1034.8551409585891,18.2959092126058,1.6376844417151698e-7,1.322929779064213e-5,1.4028908335987305,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.14624329767203864,0.8073390247988761,1.2230119128529837,1.6503432369349493,1.9437684510291877,0.8073201867059041,2.72724320046661,2.923905555553578
373000,-1035.060653232653,16.92739532700361,5.504752913029853e-7,1.394374890581579e-5,2.3391789713999827,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.05965293621301613,0.80722826136222,0.9522522477412343,1.6503432369349493,1.9437684510291877,0.8073581472273211,2.72724320046661,2.9271097769002474
374000,-1036.5653117198808,13.394693737739995,1.0403040909722664e-6,1.5026826176883816e-5,2.1291230450606715,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1279372228904169,0.8073607368934543,1.2297845689399762,1.6204132696287386,1.9428524220764924,0.8071457772333593,2.72724320046661,2.9271097769002474
375000,-1035.456918722811,7.419658228222473,2.3137510753520019e-7,1.3412469691782097e-5,3.5006125905638217,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1014895226255614,0.8072768414119977,1.2176805718769903,1.4274441971208196,1.9109747028480442,0.8072396536024297,2.72724320046661,2.9126770664430897
376000,-1035.54006306692,10.992493895741521,6.926166984620186e-7,1.2478482480901152e-5,2.161233407127975,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13791575214802812,0.8071444410049838,1.2364732040333433,1.5632783879368242,1.9362196366323237,0.8072039026318564,2.72724320046661,2.9126770664430897
377000,-1038.1617582156666,8.724439921869156,4.916428196918138e-7,1.740183011994963e-5,1.993682740425893,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.09606549148512393,0.8073661694735,1.061379084084573,1.6220390679678853,1.928399823812918,0.807092888021986,2.72724320046661,2.9097030325555235
378000,-1037.171114519596,7.834844932238502,9.612734100262581e-7,1.263229814297157e-5,2.2925180550524358,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.007927357569581692,0.8072631378623233,1.157766692322561,1.6234800405795085,1.8160237515203725,0.8072602589635463,2.72724320046661,2.9039733964746866
379000,-1036.1166882197442,8.395954654216123,6.016831794135027e-7,1.0038533226334096e-5,2.3707667451812826,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.041758595261430505,0.8070883685875236,0.9793412750816584,1.5358218891096231,1.9233800217303059,0.8073481950457193,2.72724320046661,2.9223561019845885
380000,-1040.2742562334754,9.26800277402615,2.808803616798838e-6,9.28732117069827e-6,3.053536999993943,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1596398079230715,0.8071927703260244,1.1342097496261372,1.6421017445452597,1.9233800217303059,0.8072068333975658,2.72724320046661,2.880647365615084
381000,-1037.1863682066012,7.906402454103708,1.3447650775587668e-6,1.3226189227015788e-5,3.5357735479415555,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.04449578841830446,0.8072472483714048,1.0447213406372708,1.6385622807689388,1.922943115971373,0.8071946901104841,2.72724320046661,2.898265875998667
382000,-1035.5128242199146,7.007201506040408,6.441400293719622e-7,1.2489492741966536e-5,4.167579577127439,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.12963315119039256,0.8070771556743048,1.1720794889677688,1.5315436618427214,1.9392419192921875,0.807313209524198,2.72724320046661,2.880598993052583
